"GenusSpecies","DispersalDistance","DispersalDistance_Unit","DispersalDistance_ObservationType","DispersalDistance_MeasurementType","DispersalDistance_Database","DispersalFrequency","DispersalFrequency_Unit","DispersalFrequency_MeasurementType","DispersalFrequency_Database","MaxDispersalDistanceKm","MaxDispersalDistance_Database","MedianDispersalDistanceKm","NObs_MedianDispersalDistanceKm","DispersalFrequencyY","PotentialDispersalRateKmY"
"Otospermophilus beecheyi",1.312,"km","natal dispersal","MaxDispersalDistance","Sutherland (mammals)",359.0288,"days","AgeAtMaturity","Amniota",1.44,"Sutherland (mammals)",1.44,3,1,1.44
"Otospermophilus beecheyi",1440,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",359.0288,"days","AgeAtMaturity","Amniota",1.44,"Sutherland (mammals)",1.44,3,1,1.44
"Oxalis acetosella",4.52,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.005,"Vittoz & Engler 2007",0.0023,5,1,0.005
"Oxalis acetosella",2.04,"m","seed dispersal","MeanDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.005,"Vittoz & Engler 2007",0.0023,5,1,0.005
"Oxalis acetosella",2.06,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.005,"Vittoz & Engler 2007",0.0023,5,1,0.005
"Oxalis acetosella",2.3,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.005,"Vittoz & Engler 2007",0.0023,5,1,0.005
"Oxalis acetosella",5,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.005,"Vittoz & Engler 2007",0.0023,5,1,0.005
"Pandion haliaetus",37.53764324,"km","natal dispersal","MeanDispersalDistance","Chu 2021",1092.702,"days","AgeAtMaturity","Amniota",126.8169495,"Chu 2021",82.17729637,2,3,42.2723165
"Pandion haliaetus",126.8169495,"km","natal dispersal","MeanDispersalDistance","Chu 2021",1092.702,"days","AgeAtMaturity","Amniota",126.8169495,"Chu 2021",82.17729637,2,3,42.2723165
"Panicum miliaceum",3,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Panicum miliaceum",0.5,"m","seed dispersal","MeanDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Panicum miliaceum",12.99,"m","seed dispersal","MeanDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Panicum miliaceum",21.88,"m","seed dispersal","MeanDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Panicum miliaceum",0.4795,"m","seed dispersal","MeanDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Panicum miliaceum",3,"m","seed dispersal","MaxDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Panicum miliaceum",50,"m","seed dispersal","MaxDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Panicum miliaceum",50,"m","seed dispersal","MaxDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Panicum miliaceum",1.8,"m","seed dispersal","MaxDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.05,"Flores et al. 2013",0.003,9,1,0.05
"Papaver dubium",2.1,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0021,"Tamme et al. 2014",0.0021,3,1,0.0021
"Papaver dubium",0.9,"m","seed dispersal","ModeDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0021,"Tamme et al. 2014",0.0021,3,1,0.0021
"Papaver dubium",2.1,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.0021,"Tamme et al. 2014",0.0021,3,1,0.0021
"Papaver rhoeas",0.1,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",5e-04,"Tamme et al. 2014",3e-04,4,1,5e-04
"Papaver rhoeas",0.5,"m","seed dispersal","99thPercentileDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",5e-04,"Tamme et al. 2014",3e-04,4,1,5e-04
"Papaver rhoeas",0.1,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",5e-04,"Tamme et al. 2014",3e-04,4,1,5e-04
"Papaver rhoeas",0.5,"m","seed dispersal","99thPercentileDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",5e-04,"Tamme et al. 2014",3e-04,4,1,5e-04
"Parabuteo unicinctus",160,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",160,"Sutherland (birds)",160,2,1,160
"Parabuteo unicinctus",160000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",160,"Sutherland (birds)",160,2,1,160
"Parkesia motacilla",4,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",4,"Sutherland (birds)",4,2,1,4
"Parkesia motacilla",4000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",4,"Sutherland (birds)",4,2,1,4
"Parus major",0.6,"km","natal dispersal","MedianDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",41.1,"Jenkins et al. 2007",2.5,7,1,41.1
"Parus major",3.3,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",41.1,"Jenkins et al. 2007",2.5,7,1,41.1
"Parus major",41100,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",41.1,"Jenkins et al. 2007",2.5,7,1,41.1
"Parus major",2.5,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",365,"days","AgeAtMaturity","AnAge",41.1,"Jenkins et al. 2007",2.5,7,1,41.1
"Parus major",5.3,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",365,"days","AgeAtMaturity","AnAge",41.1,"Jenkins et al. 2007",2.5,7,1,41.1
"Parus major",0.246,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",365,"days","AgeAtMaturity","AnAge",41.1,"Jenkins et al. 2007",2.5,7,1,41.1
"Parus major",0.797,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",365,"days","AgeAtMaturity","AnAge",41.1,"Jenkins et al. 2007",2.5,7,1,41.1
"Passer domesticus",46700,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",152,"days","AgeAtMaturity","AnAge",46.7,"Jenkins et al. 2007",1.9,7,1,46.7
"Passer domesticus",1.9,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",152,"days","AgeAtMaturity","AnAge",46.7,"Jenkins et al. 2007",1.9,7,1,46.7
"Passer domesticus",1.7,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",152,"days","AgeAtMaturity","AnAge",46.7,"Jenkins et al. 2007",1.9,7,1,46.7
"Passer domesticus",0.147,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",152,"days","AgeAtMaturity","AnAge",46.7,"Jenkins et al. 2007",1.9,7,1,46.7
"Passer domesticus",0.206,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",152,"days","AgeAtMaturity","AnAge",46.7,"Jenkins et al. 2007",1.9,7,1,46.7
"Passer domesticus",2.778091027,"km","natal dispersal","MeanDispersalDistance","Chu 2021",152,"days","AgeAtMaturity","AnAge",46.7,"Jenkins et al. 2007",1.9,7,1,46.7
"Passer domesticus",4.916183855,"km","natal dispersal","MeanDispersalDistance","Chu 2021",152,"days","AgeAtMaturity","AnAge",46.7,"Jenkins et al. 2007",1.9,7,1,46.7
"Passer montanus",51600,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",319,"days","AgeAtMaturity","AnAge",51.6,"Jenkins et al. 2007",5,5,1,51.6
"Passer montanus",5,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",319,"days","AgeAtMaturity","AnAge",51.6,"Jenkins et al. 2007",5,5,1,51.6
"Passer montanus",8,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",319,"days","AgeAtMaturity","AnAge",51.6,"Jenkins et al. 2007",5,5,1,51.6
"Passer montanus",0.284,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",319,"days","AgeAtMaturity","AnAge",51.6,"Jenkins et al. 2007",5,5,1,51.6
"Passer montanus",0.717,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",319,"days","AgeAtMaturity","AnAge",51.6,"Jenkins et al. 2007",5,5,1,51.6
"Passerculus sandwichensis",0.248,"km","natal dispersal","MedianDispersalDistance","Sutherland (birds)",363.468,"days","AgeAtMaturity","Amniota",1.6,"Jenkins et al. 2007",1.4,3,1,1.6
"Passerculus sandwichensis",1.4,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",363.468,"days","AgeAtMaturity","Amniota",1.6,"Jenkins et al. 2007",1.4,3,1,1.6
"Passerculus sandwichensis",1600,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",363.468,"days","AgeAtMaturity","Amniota",1.6,"Jenkins et al. 2007",1.4,3,1,1.6
"Passerina cyanea",470,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",470,"Sutherland (birds)",470,2,1,470
"Passerina cyanea",470000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",470,"Sutherland (birds)",470,2,1,470
"Pastinaca sativa",13.9,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0139,"Tamme et al. 2014",0.00305,3,1,0.0139
"Pastinaca sativa",3.05,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0139,"Tamme et al. 2014",0.00305,3,1,0.0139
"Pastinaca sativa",3.05,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.0139,"Tamme et al. 2014",0.00305,3,1,0.0139
"Pedicularis palustris",0.03,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00015,"Tamme et al. 2014",9e-05,2,1,0.00015
"Pedicularis palustris",0.15,"m","seed dispersal","99thPercentileDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00015,"Tamme et al. 2014",9e-05,2,1,0.00015
"Pelecanus erythrorhynchos",160.2116375,"km","natal dispersal","MeanDispersalDistance","Chu 2021",1095,"days","AgeAtMaturity","AnAge",339.1081459,"Chu 2021",249.6598917,2,3,113.036048633333
"Pelecanus erythrorhynchos",339.1081459,"km","natal dispersal","MeanDispersalDistance","Chu 2021",1095,"days","AgeAtMaturity","AnAge",339.1081459,"Chu 2021",249.6598917,2,3,113.036048633333
"Periparus ater",31000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",31,"Jenkins et al. 2007",2.597,5,1,31
"Periparus ater",1.2,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",31,"Jenkins et al. 2007",2.597,5,1,31
"Periparus ater",9.4,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",31,"Jenkins et al. 2007",2.597,5,1,31
"Periparus ater",0.228,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",31,"Jenkins et al. 2007",2.597,5,1,31
"Periparus ater",2.597,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",31,"Jenkins et al. 2007",2.597,5,1,31
"Perisoreus canadensis",0,"km","natal dispersal","MedianDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",11.3,"Sutherland (birds)",11.3,3,1,11.3
"Perisoreus canadensis",11.3,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",11.3,"Sutherland (birds)",11.3,3,1,11.3
"Perisoreus canadensis",11300,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",11.3,"Sutherland (birds)",11.3,3,1,11.3
"Peromyscus maniculatus",0.05,"km","natal dispersal","MedianDispersalDistance","Sutherland (mammals)",49,"days","AgeAtMaturity","AnAge",1.32,"Jenkins et al. 2007",0.883,5,1,1.32
"Peromyscus maniculatus",0.15,"km","natal dispersal","MedianDispersalDistance","Sutherland (mammals)",49,"days","AgeAtMaturity","AnAge",1.32,"Jenkins et al. 2007",0.883,5,1,1.32
"Peromyscus maniculatus",0.883,"km","natal dispersal","MaxDispersalDistance","Sutherland (mammals)",49,"days","AgeAtMaturity","AnAge",1.32,"Jenkins et al. 2007",0.883,5,1,1.32
"Peromyscus maniculatus",1.005,"km","natal dispersal","MaxDispersalDistance","Sutherland (mammals)",49,"days","AgeAtMaturity","AnAge",1.32,"Jenkins et al. 2007",0.883,5,1,1.32
"Peromyscus maniculatus",1320,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",49,"days","AgeAtMaturity","AnAge",1.32,"Jenkins et al. 2007",0.883,5,1,1.32
"Petrochelidon fulva",30,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",30,"Sutherland (birds)",30,2,1,30
"Petrochelidon fulva",30000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",30,"Sutherland (birds)",30,2,1,30
"Phacelia tanacetifolia",5.225,"m","seed dispersal","MeanDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.0748,"Flores et al. 2013",0.0400125,2,1,0.0748
"Phacelia tanacetifolia",74.8,"m","seed dispersal","MaxDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.0748,"Flores et al. 2013",0.0400125,2,1,0.0748
"Phoebastria nigripes",644.1695452,"km","natal dispersal","MeanDispersalDistance","Chu 2021",1825,"days","AgeAtMaturity","AnAge",791.3950958,"Chu 2021",717.7823205,2,5,158.27901916
"Phoebastria nigripes",791.3950958,"km","natal dispersal","MeanDispersalDistance","Chu 2021",1825,"days","AgeAtMaturity","AnAge",791.3950958,"Chu 2021",717.7823205,2,5,158.27901916
"Phoenicurus phoenicurus",36000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",36,"Jenkins et al. 2007",12.2,3,1,36
"Phoenicurus phoenicurus",12.2,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",36,"Jenkins et al. 2007",12.2,3,1,36
"Phoenicurus phoenicurus",3.873,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",36,"Jenkins et al. 2007",12.2,3,1,36
"Phragmites australis",13.9,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",1.714,"Vittoz & Engler 2007",0.86395,2,1,1.714
"Phragmites australis",1714,"m","seed dispersal","99thPercentileDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",1.714,"Vittoz & Engler 2007",0.86395,2,1,1.714
"Phylloscopus trochilus",112000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",112,"Jenkins et al. 2007",16.9,5,1,112
"Phylloscopus trochilus",16.9,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",112,"Jenkins et al. 2007",16.9,5,1,112
"Phylloscopus trochilus",20.8,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",112,"Jenkins et al. 2007",16.9,5,1,112
"Phylloscopus trochilus",0.816,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",112,"Jenkins et al. 2007",16.9,5,1,112
"Phylloscopus trochilus",2.172,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",112,"Jenkins et al. 2007",16.9,5,1,112
"Pica pica",0.35,"km","natal dispersal","MedianDispersalDistance","Sutherland (birds)",637.601,"days","AgeAtMaturity","Amniota",44.3,"Jenkins et al. 2007",1.3,7,2,22.15
"Pica pica",1.3,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",637.601,"days","AgeAtMaturity","Amniota",44.3,"Jenkins et al. 2007",1.3,7,2,22.15
"Pica pica",44300,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",637.601,"days","AgeAtMaturity","Amniota",44.3,"Jenkins et al. 2007",1.3,7,2,22.15
"Pica pica",2.1,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",637.601,"days","AgeAtMaturity","Amniota",44.3,"Jenkins et al. 2007",1.3,7,2,22.15
"Pica pica",7.9,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",637.601,"days","AgeAtMaturity","Amniota",44.3,"Jenkins et al. 2007",1.3,7,2,22.15
"Pica pica",0.245,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",637.601,"days","AgeAtMaturity","Amniota",44.3,"Jenkins et al. 2007",1.3,7,2,22.15
"Pica pica",1.033,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",637.601,"days","AgeAtMaturity","Amniota",44.3,"Jenkins et al. 2007",1.3,7,2,22.15
"Picea abies",60,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",7,"yrs","AgeAtMaturity","TRY",1.5,"Tamme et al. 2014",0.8,5,7,0.214285714285714
"Picea abies",1500,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",7,"yrs","AgeAtMaturity","TRY",1.5,"Tamme et al. 2014",0.8,5,7,0.214285714285714
"Picea abies",35,"m","seed dispersal","MeanDispersalDistance","Tamme et al. 2014",7,"yrs","AgeAtMaturity","TRY",1.5,"Tamme et al. 2014",0.8,5,7,0.214285714285714
"Picea abies",1500,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",7,"yrs","AgeAtMaturity","TRY",1.5,"Tamme et al. 2014",0.8,5,7,0.214285714285714
"Picea abies",800,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",7,"yrs","AgeAtMaturity","TRY",1.5,"Tamme et al. 2014",0.8,5,7,0.214285714285714
"Picea glauca",475,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",30,"yrs","AgeAtMaturity","TRY",0.475,"Tamme et al. 2014",0.3875,4,30,0.0158333333333333
"Picea glauca",4.84,"m","seed dispersal","MeanDispersalDistance","Tamme et al. 2014",30,"yrs","AgeAtMaturity","TRY",0.475,"Tamme et al. 2014",0.3875,4,30,0.0158333333333333
"Picea glauca",300,"m","seed dispersal","MeanDispersalDistance","TRY database",30,"yrs","AgeAtMaturity","TRY",0.475,"Tamme et al. 2014",0.3875,4,30,0.0158333333333333
"Picea glauca",475,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",30,"yrs","AgeAtMaturity","TRY",0.475,"Tamme et al. 2014",0.3875,4,30,0.0158333333333333
"Picea mariana",79,"m","seed dispersal","MeanDispersalDistance","TRY database",20,"yrs","AgeAtMaturity","TRY",0.079,"TRY database",0.079,1,20,0.00395
"Picea rubens",100,"m","seed dispersal","MeanDispersalDistance","TRY database",30,"yrs","AgeAtMaturity","TRY",0.1,"TRY database",0.1,1,30,0.00333333333333333
"Picea sitchensis",30,"m","seed dispersal","MeanDispersalDistance","TRY database",20,"yrs","AgeAtMaturity","TRY",0.8,"TRY database",0.415,2,20,0.04
"Picea sitchensis",800,"m","seed dispersal","MaxDispersalDistance","TRY database",20,"yrs","AgeAtMaturity","TRY",0.8,"TRY database",0.415,2,20,0.04
"Picoides borealis",90,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",240,"days","AgeAtMaturity","AnAge",90,"Sutherland (birds)",63.0995418,4,1,90
"Picoides borealis",90000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",240,"days","AgeAtMaturity","AnAge",90,"Sutherland (birds)",63.0995418,4,1,90
"Picoides borealis",14.21325303,"km","natal dispersal","MeanDispersalDistance","Chu 2021",240,"days","AgeAtMaturity","AnAge",90,"Sutherland (birds)",63.0995418,4,1,90
"Picoides borealis",36.1990836,"km","natal dispersal","MeanDispersalDistance","Chu 2021",240,"days","AgeAtMaturity","AnAge",90,"Sutherland (birds)",63.0995418,4,1,90
"Picris hieracioides",0.4,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.00354,"Vittoz & Engler 2007",0.00197,2,1,0.00354
"Picris hieracioides",3.54,"m","seed dispersal","99thPercentileDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.00354,"Vittoz & Engler 2007",0.00197,2,1,0.00354
"Picus viridis",27800,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",27.8,"Jenkins et al. 2007",2.049,5,1,27.8
"Picus viridis",1.7,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",27.8,"Jenkins et al. 2007",2.049,5,1,27.8
"Picus viridis",7.6,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",27.8,"Jenkins et al. 2007",2.049,5,1,27.8
"Picus viridis",0.449,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",27.8,"Jenkins et al. 2007",2.049,5,1,27.8
