LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Kühn	Ingolf	4	BiolFlor Database	Cyperus esculentus	16385	Cyperus esculentus	637144	3079954	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Cyperus esculentus	16385	Cyperus esculentus	637144	3079955			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Cypripedium calceolus	16550	Cypripedium calceolus	637145	3079956	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Cypripedium calceolus	16550	Cypripedium calceolus	637145	3079957			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Cytisus striatus	16644	Cytisus striatus	637146	3079958	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Cytisus striatus	16644	Cytisus striatus	637146	3079959			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Dactylis glomerata	16700	Dactylis glomerata	637147	3079960	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Dactylis glomerata	16700	Dactylis glomerata	637147	3079961			113	Reference / source	Reference	Lumaret, R., Guillerm, J.L., Maillet, J., Verlaque, R. 1997 Plant species diversity and polyplo ...											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		5119	
Kühn	Ingolf	4	BiolFlor Database	Dactylis polygama	16700	Dactylis glomerata	637148	3079962	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Dactylis polygama	16700	Dactylis glomerata	637148	3079963			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Daphne mezereum	16960	Daphne mezereum	637149	3079964	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Daphne mezereum	16960	Daphne mezereum	637149	3079965			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Delphinium elatum	17155	Delphinium elatum	637150	3079966	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Delphinium elatum	17155	Delphinium elatum	637150	3079967			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Dentaria bulbifera	10285	Cardamine bulbifera	637151	3079968	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Dentaria bulbifera	10285	Cardamine bulbifera	637151	3079969			113	Reference / source	Reference	Fryxell, P.M. 1957 Modes of reproduction of higher plants The Botanical Review 23:135-233											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		2761	
Kühn	Ingolf	4	BiolFlor Database	Dentaria pentaphyllos	10303	Cardamine pentaphyllos	637152	3079970	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Dentaria pentaphyllos	10303	Cardamine pentaphyllos	637152	3079971			113	Reference / source	Reference	Fryxell, P.M. 1957 Modes of reproduction of higher plants The Botanical Review 23:135-233											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		2761	
Kühn	Ingolf	4	BiolFlor Database	Deschampsia cespitosa	17365	Deschampsia cespitosa	637153	3079972	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Deschampsia cespitosa	17365	Deschampsia cespitosa	637153	3079973			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Deschampsia littoralis	17364	Deschampsia caespitosa	637154	3079974	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Deschampsia littoralis	17364	Deschampsia caespitosa	637154	3079975			113	Reference / source	Reference	Fryxell, P.M. 1957 Modes of reproduction of higher plants The Botanical Review 23:135-233											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		2761	
Kühn	Ingolf	4	BiolFlor Database	Dianthus caryophyllus	17588	Dianthus caryophyllus	637155	3079976	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Dianthus caryophyllus	17588	Dianthus caryophyllus	637155	3079977			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Digitalis grandiflora	17860	Digitalis grandiflora	637156	3079978	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Digitalis grandiflora	17860	Digitalis grandiflora	637156	3079979			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Digitalis lanata	17861	Digitalis lanata	637157	3079980	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Digitalis lanata	17861	Digitalis lanata	637157	3079981			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Digitalis lutea	17862	Digitalis lutea	637158	3079982	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Digitalis lutea	17862	Digitalis lutea	637158	3079983			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Digitalis purpurea	17868	Digitalis purpurea	637159	3079984	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Digitalis purpurea	17868	Digitalis purpurea	637159	3079985			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Diplotaxis tenuifolia	18714	Diplotaxis tenuifolia	637160	3079986	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Diplotaxis tenuifolia	18714	Diplotaxis tenuifolia	637160	3079987			113	Reference / source	Reference	Lumaret, R., Guillerm, J.L., Maillet, J., Verlaque, R. 1997 Plant species diversity and polyplo ...											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		5119	
Kühn	Ingolf	4	BiolFlor Database	Drosera x obovata	422926	Drosera obovata_x	637161	3079988	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Drosera x obovata	422926	Drosera obovata_x	637161	3079989			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Dryas octopetala	19375	Dryas octopetala	637162	3079990	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Dryas octopetala	19375	Dryas octopetala	637162	3079991			113	Reference / source	Reference	Anmerkung 2002 xenogam, da SI											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 xenogam, da SI	
Kühn	Ingolf	4	BiolFlor Database	Egeria densa	19845	Egeria densa	637163	3079992	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Egeria densa	19845	Egeria densa	637163	3079993			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Elodea callitrichoides	20185	Elodea callitrichoides	637164	3079994	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Elodea callitrichoides	20185	Elodea callitrichoides	637164	3079995			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
