"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","DispersalDistanceKm","MaxDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","DispersalPotentialmY","DispersalDistancem","tracking_climate","is_contraction","annual_dispersal_pot","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","AnnualDispPotKmY","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","Area_km2_range","BodySize"
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Geranium_robertianum","Geranium_robertianum","Geranium_robertianum","Plantae","Tracheophyta","Magnoliopsida","Geraniaceae","GBIF:2890668","Find_Sci_Names","0.0053","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.012,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Geranium robertianum","Geranium robertianum","25km","Geranium robertianum_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Geraniales","seed dispersal (field)","Ridley 1930 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",6,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.006,0.006,365,1,0.006,6,6,TRUE,"YES",0.006,-0.012,0.0423584339719636,0.0391517247178725,0.006,0.006,"Dispersal",NA,"GBIF occurrence",231509289223.795,10652351639272,10652351.639272,25.4196078432353
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Geranium_rotundifolium","Geranium_rotundifolium","Geranium_rotundifolium","Plantae","Tracheophyta","Magnoliopsida","Geraniaceae","GBIF:2891031","Find_Sci_Names","0.0681","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.1546,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Geranium rotundifolium","Geranium rotundifolium","25km","Geranium rotundifolium_A32_P1","mat_gVelLat_25km",0.04715891249896,0.109323915657448,"Geraniales","seed dispersal (field)","Müller-Schneider 1933 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",1.8,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0018,0.0018,365,1,0.0018,1.8,1.8,TRUE,"YES",0.0018,-0.1546,0.0423584339719636,0.04715891249896,0.0018,0.0018,"Dispersal",NA,"GBIF occurrence",231509289223.795,3297930985771.58,3297930.98577158,25.0171428571429
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Heracleum_sphondylium","Heracleum_sphondylium","Heracleum_sphondylium","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","GBIF:3034830","Find_Sci_Names","0.004","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.009,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Heracleum sphondylium","Heracleum sphondylium","25km","Heracleum sphondylium_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Apiales","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)",6.2,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0062,0.0062,365,1,0.0062,6.2,6.2,TRUE,"YES",0.0062,-0.009,0.0423584339719636,0.0391517247178725,0.0062,0.0062,"Dispersal",NA,"GBIF occurrence",231509289223.795,15204382883020.2,15204382.8830202,101.032083333333
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Holcus_lanatus","Holcus_lanatus","Holcus_lanatus","Plantae","Tracheophyta","Liliopsida","Poaceae","GBIF:2706164","Find_Sci_Names","-0.0034","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0078,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Holcus lanatus","Holcus lanatus","25km","Holcus lanatus_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Poales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",340,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.34,0.34,365,1,0.34,340,340,FALSE,"NO",0.34,0.0078,0.0423584339719636,0.0391517247178725,0.34,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,9001553224090.65,9001553.22409065,45.0464635556818
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Hypericum_perforatum","Hypericum_perforatum","Hypericum_perforatum","Plantae","Tracheophyta","Magnoliopsida","Hypericaceae","GBIF:3189486","Find_Sci_Names","0.2658","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.6037,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Hypericum perforatum","Hypericum perforatum","25km","Hypericum perforatum_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Malpighiales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.72,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00072,0.00072,365,1,0.00072,0.72,0.72,TRUE,"YES",0.00072,-0.6037,0.0423584339719636,0.0391517247178725,0.00072,0.00072,"Dispersal",NA,"GBIF occurrence",231509289223.795,17032672177580.6,17032672.1775806,49.0844739429695
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Hypochoeris_radicata","Hypochoeris_radicata","Hypochaeris_radicata","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:7605771","Find_Sci_Names","0.011","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0249,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Hypochaeris radicata","Hypochoeris radicata","25km","Hypochaeris radicata_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",1900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",1.9,1.9,42,1,1.9,1900,1900,TRUE,"YES",1.9,-0.0249,0.0423584339719636,0.0391517247178725,1.9,0.0391517247178725,"Climate",0.0391517247178725,NA,NA,NA,NA,22.4626150121065
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Hypochoeris_radicata","Hypochoeris_radicata","Hypochaeris_radicata","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:7605771","Find_Sci_Names","0.011","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0249,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Hypochaeris radicata","Hypochoeris radicata","25km","Hypochaeris radicata_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",1900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",1.9,1.9,42,1,1.9,1900,1900,TRUE,"YES",1.9,-0.0249,0.0423584339719636,0.0391517247178725,1.9,0.0391517247178725,"Climate",0.0391517247178725,NA,NA,NA,NA,22.4626150121065
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Senecio_erucifolius","Jacobaea_erucifolia","Jacobaea_erucifolia","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:11153937","Find_Sci_Names","-0.0457","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.1039,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Jacobaea erucifolia","Jacobaea erucifolia","25km","Jacobaea erucifolia_A32_P1","mat_gVelLat_25km",0.04715891249896,0.109323915657448,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",21.36,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.02136,0.02136,365,1,0.02136,21.36,21.36,FALSE,"NO",0.02136,0.1039,0.0423584339719636,0.04715891249896,0.02136,0.02136,"Dispersal",NA,"GBIF occurrence",231509289223.795,5039824356490.75,5039824.35649075,83.2692307692308
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Juncus_effusus","Juncus_effusus","Juncus_effusus","Plantae","Tracheophyta","Liliopsida","Juncaceae","GBIF:2701311","Find_Sci_Names","5e-04","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0012,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Juncus effusus","Juncus effusus","25km","Juncus effusus_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Poales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",2.42,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00242,0.00242,365,1,0.00242,2.42,2.42,TRUE,"YES",0.00242,-0.0012,0.0423584339719636,0.0391517247178725,0.00242,0.00242,"Dispersal",NA,"IUCN",231509289223.795,72419960934807.4,72419960.9348074,59.6430322580645
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Achillea_millefolium","Achillea_millefolium","Achillea_millefolium","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3120060","Find_Sci_Names","-0.0073","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0167,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Achillea millefolium","Achillea millefolium","25km","Achillea millefolium_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.39,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00039,0.00039,365,1,0.00039,0.39,0.39,FALSE,"NO",0.00039,0.0167,0.0423584339719636,0.0391517247178725,0.00039,0.00039,"Dispersal",NA,"GBIF occurrence",231509289223.795,25523180194428.2,25523180.1944282,22.5434951277808
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Achillea_ptarmica","Achillea_ptarmica","Achillea_ptarmica","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3120333","Find_Sci_Names","-0.0291","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.066,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Achillea ptarmica","Achillea ptarmica","25km","Achillea ptarmica_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.68,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00068,0.00068,365,1,0.00068,0.68,0.68,FALSE,"NO",0.00068,0.066,0.0423584339719636,0.0391517247178725,0.00068,0.00068,"Dispersal",NA,"IUCN",231509289223.795,7820134208851.8,7820134.2088518,67.6764705882353
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Agrimonia_eupatoria","Agrimonia_eupatoria","Agrimonia_eupatoria","Plantae","Tracheophyta","Magnoliopsida","Rosaceae","GBIF:3001956","Find_Sci_Names","0.0143","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0325,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Agrimonia eupatoria","Agrimonia eupatoria","25km","Agrimonia eupatoria_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Rosales","seed dispersal (model)","Kivieniemi 1996 in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",932,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.932,0.932,365,1,0.932,932,932,TRUE,"YES",0.932,-0.0325,0.0423584339719636,0.0391517247178725,0.932,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,8099264359984.95,8099264.35998495,54.0793103448276
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Alnus_glutinosa","Alnus_glutinosa","Alnus_glutinosa","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:2876213","Find_Sci_Names","0.0119","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0271,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Alnus glutinosa","Alnus glutinosa","25km","Alnus glutinosa_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Fagales","seed/plant dispersal (unknown)","Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.","MaxDispersalDistanceMean",60,"MaxDispersalDistance","m","TRY database",NA,"Plants","Max","seed dispersal",0.06,0.06,2555,7,0.00857142857142857,8.57142857142857,60,TRUE,"YES",0.00857142857142857,-0.0271,0.0423584339719636,0.0391517247178725,0.00857142857142857,0.00857142857142857,"Dispersal",NA,"GBIF occurrence",231509289223.795,10187953554097.1,10187953.5540971,2211.97183098592
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Anthoxanthum_odoratum","Anthoxanthum_odoratum","Anthoxanthum_odoratum","Plantae","Tracheophyta","Liliopsida","Poaceae","GBIF:2705975","Find_Sci_Names","-0.0041","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0094,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Anthoxanthum odoratum","Anthoxanthum odoratum","25km","Anthoxanthum odoratum_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Poales","seed dispersal (field)","Antonovics & Ellstrand 1985 in Willson 1993","Maximum_recorded_dispersal_distance_(m)",2,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.002,0.002,365,1,0.002,2,2,FALSE,"NO",0.002,0.0094,0.0423584339719636,0.0391517247178725,0.002,0.002,"Dispersal",NA,"GBIF occurrence",231509289223.795,10597297830363.1,10597297.8303631,24.2282714285974
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Anthriscus_sylvestris","Anthriscus_sylvestris","Anthriscus_sylvestris","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","GBIF:5371742","Find_Sci_Names","-0.0267","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0607,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Anthriscus sylvestris","Anthriscus sylvestris","25km","Anthriscus sylvestris_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Apiales","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",120,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.12,0.12,365,1,0.12,120,120,FALSE,"NO",0.12,0.0607,0.0423584339719636,0.0391517247178725,0.12,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,10776897799764.2,10776897.7997642,63.5779220779221
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Arabidopsis_thaliana","Arabidopsis_thaliana","Arabidopsis_thaliana","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","GBIF:3052436","Find_Sci_Names","-0.005","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0113,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Arabidopsis thaliana","Arabidopsis thaliana","25km","Arabidopsis thaliana_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Brassicales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.25,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00025,0.00025,42,1,0.00025,0.25,0.25,FALSE,"NO",0.00025,0.0113,0.0423584339719636,0.0391517247178725,0.00025,0.00025,"Dispersal",NA,"GBIF occurrence",231509289223.795,8691477325249.17,8691477.32524917,17.625
"A98_P1",0.00209817986696703,0.200189365972175,"A98","P1",98,384,"Hofgaard_al_2013_JB","10.1111/jbi.12053",69.81463,24.54481,88340.29,229.74,1785.98,0,1785.98,362.31,"Finnmark county in northern Norway",NA,"Ter","LAT","LE","Pinus_sylvestris","Pinus_sylvestris","Pinus_sylvestris","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:5285637","Find_Sci_Names","10","m/year","U",NA,NA,"Table 2",1925,1925,1925,2009,2009,2009,85,"Expansion",0.01,"km/year","moderate",2,"TWO","Survey-Resurvey","occurrence","RESAMPLING(same)","Northing value of tree line pixels","Furthest occurrence","Pinus sylvestris","Pinus sylvestris","25km","Pinus sylvestris_A98_P1","mat_gVelLat_25km",-0.000690782405243168,0.169284778943889,"Pinales","seed dispersal (field)","Firbas 1935 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",2000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",2,2,1825,5,0.4,400,2000,FALSE,"NO",0.4,0.01,0.00209817986696703,0.000690782405243168,0.4,0.000690782405243168,"Climate",0.000690782405243168,"GBIF occurrence",88340285560.7182,17376367978786.4,17376367.9787864,1209.5493345289
"A98_P1",0.00209817986696703,0.200189365972175,"A98","P1",98,384,"Hofgaard_al_2013_JB","10.1111/jbi.12053",69.81463,24.54481,88340.29,229.74,1785.98,0,1785.98,362.31,"Finnmark county in northern Norway",NA,"Ter","LAT","LE","Pinus_sylvestris","Pinus_sylvestris","Pinus_sylvestris","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:5285637","Find_Sci_Names","71","m/year","U",NA,NA,"Table 2",1914,1914,1914,2009,2009,2009,96,"Expansion",0.071,"km/year","moderate",2,"TWO","Survey-Resurvey","occurrence","RESAMPLING(same)","Northing value of tree line pixels","Furthest occurrence","Pinus sylvestris","Pinus sylvestris","25km","Pinus sylvestris_A98_P1","mat_gVelLat_25km",-0.000690782405243168,0.169284778943889,"Pinales","seed dispersal (field)","Firbas 1935 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",2000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",2,2,1825,5,0.4,400,2000,FALSE,"NO",0.4,0.071,0.00209817986696703,0.000690782405243168,0.4,0.000690782405243168,"Climate",0.000690782405243168,"GBIF occurrence",88340285560.7182,17376367978786.4,17376367.9787864,1209.5493345289
