"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","MaxDispersalDistanceKm","MedianDispersalDistanceKm","NObs_MedianDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","MedianDispersalPotentialKmY","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","Area_km2_range","BodySize"
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Betula_populifolia","Betula_populifolia","Betula_populifolia","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:8184083","Find_Sci_Names","0.687","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.687,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Betula populifolia","Betula populifolia","25km","Betula populifolia_A234_P1","mat_gVelLat_25km",0.426301300597788,0.515158198603264,"Fagales","seed dispersal (model)","Matlack 1987","Maximum_recorded_dispersal_distance_(m)",64.1,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0641,0.0641,2,2920,8,0.0080125,0.0080125,0.687,1.45355564851042,0.426301300597788,0.0080125,"Dispersal",NA,"BIEN",780681785770.239,1299113492495.07,1299113.49249507,822.808666666667
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Fagus_grandifolia","Fagus_grandifolia","Fagus_grandifolia","Plantae","Tracheophyta","Magnoliopsida","Fagaceae","GBIF:2882274","Find_Sci_Names","-0.141","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Contraction",-0.141,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Fagus grandifolia","Fagus grandifolia","25km","Fagus grandifolia_A234_P1","mat_gVelLat_25km",0.533214374139182,0.605158498692635,"Fagales","seed dispersal (field)","Johnson & Adkisson 1985","Maximum_recorded_dispersal_distance_(m)",4000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",4,4,3,14600,40,0.1,0.1,-0.141,1.45355564851042,0.533214374139182,0.1,"Dispersal",NA,"IUCN",780681785770.239,2294474605217.16,2294474.60521716,207.812555831266
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Fraxinus_americana","Fraxinus_americana","Fraxinus_americana","Plantae","Tracheophyta","Magnoliopsida","Oleaceae","GBIF:3172327","Find_Sci_Names","-1.206","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Contraction",-1.206,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Fraxinus americana","Fraxinus americana","25km","Fraxinus americana_A234_P1","mat_gVelLat_25km",0.686702592846027,0.616054604840219,"Lamiales","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance",140,"MaxDispersalDistance","m","TRY database",NA,"Plants","Max","seed dispersal",0.14,0.100355,4,10037.5,28,0.005,0.00358410714285714,-1.206,1.45355564851042,0.686702592846027,0.005,"Dispersal",NA,"BIEN",780681785770.239,3796523950552.76,3796523.95055276,443.157980769231
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Picea_rubens","Picea_rubens","Picea_rubens","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:5284717","Find_Sci_Names","0.064","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.064,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Picea rubens","Picea rubens","25km","Picea rubens_A234_P1","mat_gVelLat_25km",0.370925439622868,0.493809849465287,"Pinales","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance",275,"MaxDispersalDistance","m","TRY database",NA,"Plants","Max","seed dispersal",0.275,0.1,3,10950,30,0.00916666666666667,0.00333333333333333,0.064,1.45355564851042,0.370925439622868,0.00916666666666667,"Dispersal",NA,"BIEN",780681785770.239,828706479258.999,828706.479258999,1799.13965517241
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Pinus_strobus","Pinus_strobus","Pinus_strobus","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:5284982","Find_Sci_Names","1.131","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",1.131,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Pinus strobus","Pinus strobus","25km","Pinus strobus_A234_P1","mat_gVelLat_25km",0.790786360881148,0.858019171506132,"Pinales","seed dispersal (field)","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",475,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.475,0.06,8,10950,30,0.0158333333333333,0.002,1.131,1.45355564851042,0.790786360881148,0.0158333333333333,"Dispersal",NA,"BIEN",780681785770.239,3138317401950.5,3138317.4019505,3459.65333333333
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Quercus_rubra","Quercus_rubra","Quercus_rubra","Plantae","Tracheophyta","Magnoliopsida","Fagaceae","GBIF:2880539","Find_Sci_Names","0.036","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.036,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Quercus rubra","Quercus rubra","25km","Quercus rubra_A234_P1","mat_gVelLat_25km",0.675808138766065,0.494463400175335,"Fagales","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",151,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.151,0.0905,2,1825,5,0.0302,0.0181,0.036,1.45355564851042,0.675808138766065,0.0302,"Dispersal",NA,"BIEN",780681785770.239,3211820708797.18,3211820.70879718,1038.8255862069
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Thuja_occidentalis","Thuja_occidentalis","Thuja_occidentalis","Plantae","Tracheophyta","Pinopsida","Cupressaceae","GBIF:2684178","Find_Sci_Names","-0.003","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Contraction",-0.003,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Thuja occidentalis","Thuja occidentalis","25km","Thuja occidentalis_A234_P1","mat_gVelLat_25km",0.89325365182154,0.956081472108902,"Pinales","seed/plant dispersal (unknown)","Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.","MeanDispersalDistanceMax",60,"MeanDispersalDistance","m","TRY database",NA,"Plants","Mean","seed dispersal",0.06,0.0525,4,10341.6666666667,29,0.00206896551724138,0.00181034482758621,-0.003,1.45355564851042,0.89325365182154,0.00206896551724138,"Dispersal",NA,"BIEN",780681785770.239,2689716628180.7,2689716.6281807,1954.59459459459
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Tilia_americana","Tilia_americana","Tilia_americana","Plantae","Tracheophyta","Magnoliopsida","Malvaceae","GBIF:3152042","Find_Sci_Names","0.172","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.172,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Tilia americana","Tilia americana","25km","Tilia americana_A234_P1","mat_gVelLat_25km",1.08741709399974,1.00229091440973,"Malvales","seed dispersal (model)","Matlack 1987","Maximum_recorded_dispersal_distance_(m)",15,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.015,0.015,2,5475,15,0.001,0.001,0.172,1.45355564851042,1.08741709399974,0.001,"Dispersal",NA,"BIEN",780681785770.239,4821722349690.87,4821722.34969087,1668.80901408451
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Tsuga_canadensis","Tsuga_canadensis","Tsuga_canadensis","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:2687182","Find_Sci_Names","0.012","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.012,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Tsuga canadensis","Tsuga canadensis","25km","Tsuga canadensis_A234_P1","mat_gVelLat_25km",0.578741753840811,0.57811968869152,"Pinales","seed dispersal (field)","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",1600,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",1.6,0.03,3,5475,15,0.106666666666667,0.002,0.012,1.45355564851042,0.578741753840811,0.106666666666667,"Dispersal",NA,"BIEN",780681785770.239,2152011986012.69,2152011.98601269,2879.46742857143
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","adult","Ter","LAT","LE","Ulmus_americana","Ulmus_americana","Ulmus_americana","Plantae","Tracheophyta","Magnoliopsida","Ulmaceae","GBIF:5361872","Find_Sci_Names","0.368","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.368,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Ulmus americana","Ulmus americana","25km","Ulmus americana_A234_P1","mat_gVelLat_25km",0.770307923937413,0.854523189471213,"Rosales","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance",400,"MaxDispersalDistance","m","TRY database",NA,"Plants","Max","seed dispersal",0.4,0.2455,2,5475,15,0.0266666666666667,0.0163666666666667,0.368,1.45355564851042,0.770307923937413,0.0266666666666667,"Dispersal",NA,"IUCN",780681785770.239,5216468248077.76,5216468.24807776,459.087205882353
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Acer_rubrum","Acer_rubrum","Acer_rubrum","Plantae","Tracheophyta","Magnoliopsida","Sapindaceae","GBIF:3189883","Find_Sci_Names","0.329","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.329,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Acer rubrum","Acer rubrum","25km","Acer rubrum_A234_P1","mat_gVelLat_25km",0.66340548798342,0.770897247453202,"Sapindales","seed dispersal (field)","Higgins et al. 2003","Maximum_recorded_dispersal_distance_(m)",11371,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",11.371,0.314,9,3650,10,1.1371,0.0314,0.329,1.45355564851042,0.66340548798342,0.66340548798342,"Climate",0.66340548798342,"IUCN",780681785770.239,3248118398705.02,3248118.39870502,536.726423357664
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Acer_saccharum","Acer_saccharum","Acer_saccharum","Plantae","Tracheophyta","Magnoliopsida","Sapindaceae","GBIF:3189859","Find_Sci_Names","0.461","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.461,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Acer saccharum","Acer saccharum","25km","Acer saccharum_A234_P1","mat_gVelLat_25km",0.727943456098086,0.816664316688633,"Sapindales","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance",200,"MaxDispersalDistance","m","TRY database",NA,"Plants","Max","seed dispersal",0.2,0.15,5,8030,22,0.00909090909090909,0.00681818181818182,0.461,1.45355564851042,0.727943456098086,0.00909090909090909,"Dispersal",NA,"IUCN",780681785770.239,2288450275377.92,2288450.27537792,270.322903645833
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Betula_alleghaniensis","Betula_alleghaniensis","Betula_alleghaniensis","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:5331779","Find_Sci_Names","0.281","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.281,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Betula alleghaniensis","Betula alleghaniensis","25km","Betula alleghaniensis_A234_P1","mat_gVelLat_25km",0.630722672014963,0.70921441852415,"Fagales","seed/plant dispersal (unknown)","Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.","MaxDispersalDistanceMean",400,"MaxDispersalDistance","m","TRY database",NA,"Plants","Max","seed dispersal",0.4,0.2,7,14600,40,0.01,0.005,0.281,1.45355564851042,0.630722672014963,0.01,"Dispersal",NA,"BIEN",780681785770.239,2316946588000.98,2316946.58800098,291.413229167411
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Betula_populifolia","Betula_populifolia","Betula_populifolia","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:8184083","Find_Sci_Names","-0.391","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Contraction",-0.391,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Betula populifolia","Betula populifolia","25km","Betula populifolia_A234_P1","mat_gVelLat_25km",0.426301300597788,0.515158198603264,"Fagales","seed dispersal (model)","Matlack 1987","Maximum_recorded_dispersal_distance_(m)",64.1,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0641,0.0641,2,2920,8,0.0080125,0.0080125,-0.391,1.45355564851042,0.426301300597788,0.0080125,"Dispersal",NA,"BIEN",780681785770.239,1299113492495.07,1299113.49249507,822.808666666667
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Fagus_grandfolia","Fagus_grandifolia","Fagus_grandifolia","Plantae","Tracheophyta","Magnoliopsida","Fagaceae","GBIF:2882274","Find_Sci_Names","0.391","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.391,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Fagus grandifolia","Fagus grandifolia","25km","Fagus grandifolia_A234_P1","mat_gVelLat_25km",0.533214374139182,0.605158498692635,"Fagales","seed dispersal (field)","Johnson & Adkisson 1985","Maximum_recorded_dispersal_distance_(m)",4000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",4,4,3,14600,40,0.1,0.1,0.391,1.45355564851042,0.533214374139182,0.1,"Dispersal",NA,"IUCN",780681785770.239,2294474605217.16,2294474.60521716,207.812555831266
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Fraxinus_americana","Fraxinus_americana","Fraxinus_americana","Plantae","Tracheophyta","Magnoliopsida","Oleaceae","GBIF:3172327","Find_Sci_Names","-0.518","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Contraction",-0.518,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Fraxinus americana","Fraxinus americana","25km","Fraxinus americana_A234_P1","mat_gVelLat_25km",0.686702592846027,0.616054604840219,"Lamiales","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance",140,"MaxDispersalDistance","m","TRY database",NA,"Plants","Max","seed dispersal",0.14,0.100355,4,10037.5,28,0.005,0.00358410714285714,-0.518,1.45355564851042,0.686702592846027,0.005,"Dispersal",NA,"BIEN",780681785770.239,3796523950552.76,3796523.95055276,443.157980769231
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Picea_rubens","Picea_rubens","Picea_rubens","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:5284717","Find_Sci_Names","0.095","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.095,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Picea rubens","Picea rubens","25km","Picea rubens_A234_P1","mat_gVelLat_25km",0.370925439622868,0.493809849465287,"Pinales","seed/plant dispersal (unknown)","unpub.","Max Seed Dispersal Distance",275,"MaxDispersalDistance","m","TRY database",NA,"Plants","Max","seed dispersal",0.275,0.1,3,10950,30,0.00916666666666667,0.00333333333333333,0.095,1.45355564851042,0.370925439622868,0.00916666666666667,"Dispersal",NA,"BIEN",780681785770.239,828706479258.999,828706.479258999,1799.13965517241
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Pinus_strobus","Pinus_strobus","Pinus_strobus","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:5284982","Find_Sci_Names","0.304","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.304,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Pinus strobus","Pinus strobus","25km","Pinus strobus_A234_P1","mat_gVelLat_25km",0.790786360881148,0.858019171506132,"Pinales","seed dispersal (field)","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",475,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.475,0.06,8,10950,30,0.0158333333333333,0.002,0.304,1.45355564851042,0.790786360881148,0.0158333333333333,"Dispersal",NA,"BIEN",780681785770.239,3138317401950.5,3138317.4019505,3459.65333333333
"A234_P1",1.45355564851042,1.39744980669468,"A234","P1",234,446,"Sittaro_al_2017_GCB","10.1111/gcb.13622",49.59843,-71.00026,780681.79,957.37,1543.79,0,1543.79,110.03,"Quebec, Canada","sapling","Ter","LAT","LE","Quercus_rubra","Quercus_rubra","Quercus_rubra","Plantae","Tracheophyta","Magnoliopsida","Fagaceae","GBIF:2880539","Find_Sci_Names","0.531","km/year","U",NA,NA,"Table (1)",1970,1974,1978,2000,2006,2012,33,"Expansion",0.531,"km/year","small",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","95th percentile of latitudinal occurrence","Percentile","Quercus rubra","Quercus rubra","25km","Quercus rubra_A234_P1","mat_gVelLat_25km",0.675808138766065,0.494463400175335,"Fagales","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",151,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.151,0.0905,2,1825,5,0.0302,0.0181,0.531,1.45355564851042,0.675808138766065,0.0302,"Dispersal",NA,"BIEN",780681785770.239,3211820708797.18,3211820.70879718,1038.8255862069
